"actual","year","month","wday","day","longterm_actual","mid_actual","short_actual"
22799,2014,1,"So",26,19698.6682648402,4712.74840182648,-1612.41666666668
24333,2014,1,"So",26,19698.6682648402,4712.74840182648,-78.4166666666788
25169,2014,1,"So",26,19698.6682648402,4712.74840182648,757.583333333321
25536,2014,1,"So",26,19698.6682648402,4712.74840182648,1124.58333333332
25502,2014,1,"So",26,19698.6682648402,4712.74840182648,1090.58333333332
25347,2014,1,"So",26,19698.6682648402,4712.74840182648,935.583333333321
25145,2014,1,"So",26,19698.6682648402,4712.74840182648,733.583333333321
25093,2014,1,"So",26,19698.6682648402,4712.74840182648,681.583333333321
25430,2014,1,"So",26,19698.6682648402,4712.74840182648,1018.58333333332
26604,2014,1,"So",26,19698.6682648402,4712.74840182648,2192.58333333332
27846,2014,1,"So",26,19698.6682648402,4712.74840182648,3434.58333333332
27625,2014,1,"So",26,19698.6682648402,4712.74840182648,3213.58333333332
27117,2014,1,"So",26,19698.6682648402,4712.74840182648,2705.58333333332
26851,2014,1,"So",26,19698.6682648402,4712.74840182648,2439.58333333332
26043,2014,1,"So",26,19698.6682648402,4712.74840182648,1631.58333333332
24311,2014,1,"So",26,19698.6682648402,4712.74840182648,-100.416666666679
22952,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-3086.41666666668
22090,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-3948.41666666668
21428,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-4610.41666666668
21089,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-4949.41666666668
21360,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-4678.41666666668
21546,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-4492.41666666668
22789,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-3249.41666666668
24898,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-1140.41666666668
26453,2014,1,"Mo",27,19698.6682648402,6339.74840182648,414.583333333321
27681,2014,1,"Mo",27,19698.6682648402,6339.74840182648,1642.58333333332
28447,2014,1,"Mo",27,19698.6682648402,6339.74840182648,2408.58333333332
28497,2014,1,"Mo",27,19698.6682648402,6339.74840182648,2458.58333333332
28173,2014,1,"Mo",27,19698.6682648402,6339.74840182648,2134.58333333332
27814,2014,1,"Mo",27,19698.6682648402,6339.74840182648,1775.58333333332
28156,2014,1,"Mo",27,19698.6682648402,6339.74840182648,2117.58333333332
27882,2014,1,"Mo",27,19698.6682648402,6339.74840182648,1843.58333333332
28235,2014,1,"Mo",27,19698.6682648402,6339.74840182648,2196.58333333332
28814,2014,1,"Mo",27,19698.6682648402,6339.74840182648,2775.58333333332
29193,2014,1,"Mo",27,19698.6682648402,6339.74840182648,3154.58333333332
29206,2014,1,"Mo",27,19698.6682648402,6339.74840182648,3167.58333333332
28462,2014,1,"Mo",27,19698.6682648402,6339.74840182648,2423.58333333332
27926,2014,1,"Mo",27,19698.6682648402,6339.74840182648,1887.58333333332
26795,2014,1,"Mo",27,19698.6682648402,6339.74840182648,756.583333333321
25036,2014,1,"Mo",27,19698.6682648402,6339.74840182648,-1002.41666666668
23761,2014,1,"Di",28,19698.6682648402,6588.08173515982,-2525.75000000002
22661,2014,1,"Di",28,19698.6682648402,6588.08173515982,-3625.75000000002
22057,2014,1,"Di",28,19698.6682648402,6588.08173515982,-4229.75000000002
21659,2014,1,"Di",28,19698.6682648402,6588.08173515982,-4627.75000000002
21696,2014,1,"Di",28,19698.6682648402,6588.08173515982,-4590.75000000002
22033,2014,1,"Di",28,19698.6682648402,6588.08173515982,-4253.75000000002
22983,2014,1,"Di",28,19698.6682648402,6588.08173515982,-3303.75000000002
25059,2014,1,"Di",28,19698.6682648402,6588.08173515982,-1227.75000000002
26467,2014,1,"Di",28,19698.6682648402,6588.08173515982,180.249999999982
27685,2014,1,"Di",28,19698.6682648402,6588.08173515982,1398.24999999998
28186,2014,1,"Di",28,19698.6682648402,6588.08173515982,1899.24999999998
28406,2014,1,"Di",28,19698.6682648402,6588.08173515982,2119.24999999998
28196,2014,1,"Di",28,19698.6682648402,6588.08173515982,1909.24999999998
28057,2014,1,"Di",28,19698.6682648402,6588.08173515982,1770.24999999998
28291,2014,1,"Di",28,19698.6682648402,6588.08173515982,2004.24999999998
28224,2014,1,"Di",28,19698.6682648402,6588.08173515982,1937.24999999998
28258,2014,1,"Di",28,19698.6682648402,6588.08173515982,1971.24999999998
29080,2014,1,"Di",28,19698.6682648402,6588.08173515982,2793.24999999998
29682,2014,1,"Di",28,19698.6682648402,6588.08173515982,3395.24999999998
29492,2014,1,"Di",28,19698.6682648402,6588.08173515982,3205.24999999998
28636,2014,1,"Di",28,19698.6682648402,6588.08173515982,2349.24999999998
28139,2014,1,"Di",28,19698.6682648402,6588.08173515982,1852.24999999998
27013,2014,1,"Di",28,19698.6682648402,6588.08173515982,726.249999999982
25161,2014,1,"Di",28,19698.6682648402,6588.08173515982,-1125.75000000002
23862,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-2652.00000000002
22643,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-3871.00000000002
22086,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-4428.00000000002
21820,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-4694.00000000002
21758,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-4756.00000000002
22118,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-4396.00000000002
23173,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-3341.00000000002
25245,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-1269.00000000002
26626,2014,1,"Mi",29,19698.6682648402,6815.33173515982,111.999999999982
28182,2014,1,"Mi",29,19698.6682648402,6815.33173515982,1667.99999999998
28681,2014,1,"Mi",29,19698.6682648402,6815.33173515982,2166.99999999998
28853,2014,1,"Mi",29,19698.6682648402,6815.33173515982,2338.99999999998
28597,2014,1,"Mi",29,19698.6682648402,6815.33173515982,2082.99999999998
28506,2014,1,"Mi",29,19698.6682648402,6815.33173515982,1991.99999999998
28514,2014,1,"Mi",29,19698.6682648402,6815.33173515982,1999.99999999998
28422,2014,1,"Mi",29,19698.6682648402,6815.33173515982,1907.99999999998
28593,2014,1,"Mi",29,19698.6682648402,6815.33173515982,2078.99999999998
29217,2014,1,"Mi",29,19698.6682648402,6815.33173515982,2702.99999999998
29904,2014,1,"Mi",29,19698.6682648402,6815.33173515982,3389.99999999998
29650,2014,1,"Mi",29,19698.6682648402,6815.33173515982,3135.99999999998
29070,2014,1,"Mi",29,19698.6682648402,6815.33173515982,2555.99999999998
28261,2014,1,"Mi",29,19698.6682648402,6815.33173515982,1746.99999999998
27077,2014,1,"Mi",29,19698.6682648402,6815.33173515982,562.999999999982
25478,2014,1,"Mi",29,19698.6682648402,6815.33173515982,-1036.00000000002
24241,2014,1,"Do",30,19698.6682648402,7317.54006849315,-2775.20833333335
22889,2014,1,"Do",30,19698.6682648402,7317.54006849315,-4127.20833333335
22218,2014,1,"Do",30,19698.6682648402,7317.54006849315,-4798.20833333335
22241,2014,1,"Do",30,19698.6682648402,7317.54006849315,-4775.20833333335
22001,2014,1,"Do",30,19698.6682648402,7317.54006849315,-5015.20833333335
22406,2014,1,"Do",30,19698.6682648402,7317.54006849315,-4610.20833333335
23468,2014,1,"Do",30,19698.6682648402,7317.54006849315,-3548.20833333335
25423,2014,1,"Do",30,19698.6682648402,7317.54006849315,-1593.20833333335
26734,2014,1,"Do",30,19698.6682648402,7317.54006849315,-282.208333333348
28418,2014,1,"Do",30,19698.6682648402,7317.54006849315,1401.79166666665
29219,2014,1,"Do",30,19698.6682648402,7317.54006849315,2202.79166666665
29574,2014,1,"Do",30,19698.6682648402,7317.54006849315,2557.79166666665
29312,2014,1,"Do",30,19698.6682648402,7317.54006849315,2295.79166666665
29017,2014,1,"Do",30,19698.6682648402,7317.54006849315,2000.79166666665
29049,2014,1,"Do",30,19698.6682648402,7317.54006849315,2032.79166666665
28840,2014,1,"Do",30,19698.6682648402,7317.54006849315,1823.79166666665
29077,2014,1,"Do",30,19698.6682648402,7317.54006849315,2060.79166666665
29855,2014,1,"Do",30,19698.6682648402,7317.54006849315,2838.79166666665
30727,2014,1,"Do",30,19698.6682648402,7317.54006849315,3710.79166666665
30351,2014,1,"Do",30,19698.6682648402,7317.54006849315,3334.79166666665
29727,2014,1,"Do",30,19698.6682648402,7317.54006849315,2710.79166666665
29205,2014,1,"Do",30,19698.6682648402,7317.54006849315,2188.79166666665
28100,2014,1,"Do",30,19698.6682648402,7317.54006849315,1083.79166666665
26297,2014,1,"Do",30,19698.6682648402,7317.54006849315,-719.208333333348
24824,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-2480.66666666668
23703,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-3601.66666666668
23125,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-4179.66666666668
22940,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-4364.66666666668
22697,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-4607.66666666668
23117,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-4187.66666666668
24076,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-3228.66666666668
25818,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-1486.66666666668
27361,2014,1,"Fr",31,19698.6682648402,7605.99840182648,56.3333333333212
28935,2014,1,"Fr",31,19698.6682648402,7605.99840182648,1630.33333333332
29795,2014,1,"Fr",31,19698.6682648402,7605.99840182648,2490.33333333332
29654,2014,1,"Fr",31,19698.6682648402,7605.99840182648,2349.33333333332
29492,2014,1,"Fr",31,19698.6682648402,7605.99840182648,2187.33333333332
29182,2014,1,"Fr",31,19698.6682648402,7605.99840182648,1877.33333333332
28944,2014,1,"Fr",31,19698.6682648402,7605.99840182648,1639.33333333332
28758,2014,1,"Fr",31,19698.6682648402,7605.99840182648,1453.33333333332
28671,2014,1,"Fr",31,19698.6682648402,7605.99840182648,1366.33333333332
29707,2014,1,"Fr",31,19698.6682648402,7605.99840182648,2402.33333333332
30727,2014,1,"Fr",31,19698.6682648402,7605.99840182648,3422.33333333332
30490,2014,1,"Fr",31,19698.6682648402,7605.99840182648,3185.33333333332
29658,2014,1,"Fr",31,19698.6682648402,7605.99840182648,2353.33333333332
29244,2014,1,"Fr",31,19698.6682648402,7605.99840182648,1939.33333333332
28086,2014,1,"Fr",31,19698.6682648402,7605.99840182648,781.333333333321
26308,2014,1,"Fr",31,19698.6682648402,7605.99840182648,-996.666666666679
25059,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-1463.12500000002
23950,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-2572.12500000002
23390,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-3132.12500000002
23284,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-3238.12500000002
23007,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-3515.12500000002
23212,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-3310.12500000002
23673,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-2849.12500000002
24275,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-2247.12500000002
25573,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-949.125000000018
27064,2014,2,"Sa",1,19698.6682648402,6823.45673515982,541.874999999982
27928,2014,2,"Sa",1,19698.6682648402,6823.45673515982,1405.87499999998
28330,2014,2,"Sa",1,19698.6682648402,6823.45673515982,1807.87499999998
28093,2014,2,"Sa",1,19698.6682648402,6823.45673515982,1570.87499999998
27903,2014,2,"Sa",1,19698.6682648402,6823.45673515982,1380.87499999998
27657,2014,2,"Sa",1,19698.6682648402,6823.45673515982,1134.87499999998
27262,2014,2,"Sa",1,19698.6682648402,6823.45673515982,739.874999999982
27762,2014,2,"Sa",1,19698.6682648402,6823.45673515982,1239.87499999998
28810,2014,2,"Sa",1,19698.6682648402,6823.45673515982,2287.87499999998
29916,2014,2,"Sa",1,19698.6682648402,6823.45673515982,3393.87499999998
29506,2014,2,"Sa",1,19698.6682648402,6823.45673515982,2983.87499999998
29066,2014,2,"Sa",1,19698.6682648402,6823.45673515982,2543.87499999998
28372,2014,2,"Sa",1,19698.6682648402,6823.45673515982,1849.87499999998
27474,2014,2,"Sa",1,19698.6682648402,6823.45673515982,951.874999999982
25965,2014,2,"Sa",1,19698.6682648402,6823.45673515982,-557.125000000018
24835,2014,2,"So",2,19698.6682648402,5881.20673515982,-744.875000000018
23613,2014,2,"So",2,19698.6682648402,5881.20673515982,-1966.87500000002
22987,2014,2,"So",2,19698.6682648402,5881.20673515982,-2592.87500000002
22520,2014,2,"So",2,19698.6682648402,5881.20673515982,-3059.87500000002
22609,2014,2,"So",2,19698.6682648402,5881.20673515982,-2970.87500000002
22604,2014,2,"So",2,19698.6682648402,5881.20673515982,-2975.87500000002
22968,2014,2,"So",2,19698.6682648402,5881.20673515982,-2611.87500000002
23396,2014,2,"So",2,19698.6682648402,5881.20673515982,-2183.87500000002
24206,2014,2,"So",2,19698.6682648402,5881.20673515982,-1373.87500000002
25645,2014,2,"So",2,19698.6682648402,5881.20673515982,65.1249999999818
26558,2014,2,"So",2,19698.6682648402,5881.20673515982,978.124999999982
26757,2014,2,"So",2,19698.6682648402,5881.20673515982,1177.12499999998
26665,2014,2,"So",2,19698.6682648402,5881.20673515982,1085.12499999998
26597,2014,2,"So",2,19698.6682648402,5881.20673515982,1017.12499999998
26222,2014,2,"So",2,19698.6682648402,5881.20673515982,642.124999999982
25993,2014,2,"So",2,19698.6682648402,5881.20673515982,413.124999999982
26290,2014,2,"So",2,19698.6682648402,5881.20673515982,710.124999999982
27487,2014,2,"So",2,19698.6682648402,5881.20673515982,1907.12499999998
28770,2014,2,"So",2,19698.6682648402,5881.20673515982,3190.12499999998
28855,2014,2,"So",2,19698.6682648402,5881.20673515982,3275.12499999998
28317,2014,2,"So",2,19698.6682648402,5881.20673515982,2737.12499999998
27843,2014,2,"So",2,19698.6682648402,5881.20673515982,2263.12499999998
26852,2014,2,"So",2,19698.6682648402,5881.20673515982,1272.12499999998
25328,2014,2,"So",2,19698.6682648402,5881.20673515982,-251.875000000018
23936,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-2609.66666666668
23057,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-3488.66666666668
22298,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-4247.66666666668
22243,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-4302.66666666668
22326,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-4219.66666666668
22655,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-3890.66666666668
23782,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-2763.66666666668
25737,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-808.666666666679
27193,2014,2,"Mo",3,19698.6682648402,6846.99840182648,647.333333333321
28383,2014,2,"Mo",3,19698.6682648402,6846.99840182648,1837.33333333332
28815,2014,2,"Mo",3,19698.6682648402,6846.99840182648,2269.33333333332
28855,2014,2,"Mo",3,19698.6682648402,6846.99840182648,2309.33333333332
28546,2014,2,"Mo",3,19698.6682648402,6846.99840182648,2000.33333333332
28130,2014,2,"Mo",3,19698.6682648402,6846.99840182648,1584.33333333332
27902,2014,2,"Mo",3,19698.6682648402,6846.99840182648,1356.33333333332
27728,2014,2,"Mo",3,19698.6682648402,6846.99840182648,1182.33333333332
27870,2014,2,"Mo",3,19698.6682648402,6846.99840182648,1324.33333333332
28369,2014,2,"Mo",3,19698.6682648402,6846.99840182648,1823.33333333332
29727,2014,2,"Mo",3,19698.6682648402,6846.99840182648,3181.33333333332
29558,2014,2,"Mo",3,19698.6682648402,6846.99840182648,3012.33333333332
28887,2014,2,"Mo",3,19698.6682648402,6846.99840182648,2341.33333333332
28241,2014,2,"Mo",3,19698.6682648402,6846.99840182648,1695.33333333332
27300,2014,2,"Mo",3,19698.6682648402,6846.99840182648,754.333333333321
25558,2014,2,"Mo",3,19698.6682648402,6846.99840182648,-987.666666666679
24142,2014,2,"Di",4,19698.6682648402,6346.62340182648,-1903.29166666668
23070,2014,2,"Di",4,19698.6682648402,6346.62340182648,-2975.29166666668
22346,2014,2,"Di",4,19698.6682648402,6346.62340182648,-3699.29166666668
22297,2014,2,"Di",4,19698.6682648402,6346.62340182648,-3748.29166666668
22021,2014,2,"Di",4,19698.6682648402,6346.62340182648,-4024.29166666668
22567,2014,2,"Di",4,19698.6682648402,6346.62340182648,-3478.29166666668
23604,2014,2,"Di",4,19698.6682648402,6346.62340182648,-2441.29166666668
25765,2014,2,"Di",4,19698.6682648402,6346.62340182648,-280.291666666679
26853,2014,2,"Di",4,19698.6682648402,6346.62340182648,807.708333333321
27979,2014,2,"Di",4,19698.6682648402,6346.62340182648,1933.70833333332
28110,2014,2,"Di",4,19698.6682648402,6346.62340182648,2064.70833333332
28201,2014,2,"Di",4,19698.6682648402,6346.62340182648,2155.70833333332
27496,2014,2,"Di",4,19698.6682648402,6346.62340182648,1450.70833333332
27263,2014,2,"Di",4,19698.6682648402,6346.62340182648,1217.70833333332
26978,2014,2,"Di",4,19698.6682648402,6346.62340182648,932.708333333321
26813,2014,2,"Di",4,19698.6682648402,6346.62340182648,767.708333333321
26829,2014,2,"Di",4,19698.6682648402,6346.62340182648,783.708333333321
27579,2014,2,"Di",4,19698.6682648402,6346.62340182648,1533.70833333332
28908,2014,2,"Di",4,19698.6682648402,6346.62340182648,2862.70833333332
28796,2014,2,"Di",4,19698.6682648402,6346.62340182648,2750.70833333332
28338,2014,2,"Di",4,19698.6682648402,6346.62340182648,2292.70833333332
27635,2014,2,"Di",4,19698.6682648402,6346.62340182648,1589.70833333332
26612,2014,2,"Di",4,19698.6682648402,6346.62340182648,566.708333333321
24885,2014,2,"Di",4,19698.6682648402,6346.62340182648,-1160.29166666668
23553,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-2065.50000000002
22425,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-3193.50000000002
21967,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-3651.50000000002
21715,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-3903.50000000002
21984,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-3634.50000000002
22166,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-3452.50000000002
23216,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-2402.50000000002
25326,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-292.500000000018
26646,2014,2,"Mi",5,19698.6682648402,5919.83173515982,1027.49999999998
27391,2014,2,"Mi",5,19698.6682648402,5919.83173515982,1772.49999999998
27503,2014,2,"Mi",5,19698.6682648402,5919.83173515982,1884.49999999998
27409,2014,2,"Mi",5,19698.6682648402,5919.83173515982,1790.49999999998
26950,2014,2,"Mi",5,19698.6682648402,5919.83173515982,1331.49999999998
26659,2014,2,"Mi",5,19698.6682648402,5919.83173515982,1040.49999999998
26521,2014,2,"Mi",5,19698.6682648402,5919.83173515982,902.499999999982
26390,2014,2,"Mi",5,19698.6682648402,5919.83173515982,771.499999999982
26312,2014,2,"Mi",5,19698.6682648402,5919.83173515982,693.499999999982
27053,2014,2,"Mi",5,19698.6682648402,5919.83173515982,1434.49999999998
28560,2014,2,"Mi",5,19698.6682648402,5919.83173515982,2941.49999999998
28446,2014,2,"Mi",5,19698.6682648402,5919.83173515982,2827.49999999998
27862,2014,2,"Mi",5,19698.6682648402,5919.83173515982,2243.49999999998
27375,2014,2,"Mi",5,19698.6682648402,5919.83173515982,1756.49999999998
26368,2014,2,"Mi",5,19698.6682648402,5919.83173515982,749.499999999982
25047,2014,2,"Mi",5,19698.6682648402,5919.83173515982,-571.500000000018
23524,2014,2,"Do",6,19698.6682648402,6027.49840182648,-2202.16666666668
22461,2014,2,"Do",6,19698.6682648402,6027.49840182648,-3265.16666666668
21762,2014,2,"Do",6,19698.6682648402,6027.49840182648,-3964.16666666668
21883,2014,2,"Do",6,19698.6682648402,6027.49840182648,-3843.16666666668
21964,2014,2,"Do",6,19698.6682648402,6027.49840182648,-3762.16666666668
22085,2014,2,"Do",6,19698.6682648402,6027.49840182648,-3641.16666666668
23275,2014,2,"Do",6,19698.6682648402,6027.49840182648,-2451.16666666668
25333,2014,2,"Do",6,19698.6682648402,6027.49840182648,-393.166666666679
26634,2014,2,"Do",6,19698.6682648402,6027.49840182648,907.833333333321
27453,2014,2,"Do",6,19698.6682648402,6027.49840182648,1726.83333333332
27662,2014,2,"Do",6,19698.6682648402,6027.49840182648,1935.83333333332
27571,2014,2,"Do",6,19698.6682648402,6027.49840182648,1844.83333333332
27254,2014,2,"Do",6,19698.6682648402,6027.49840182648,1527.83333333332
26950,2014,2,"Do",6,19698.6682648402,6027.49840182648,1223.83333333332
26801,2014,2,"Do",6,19698.6682648402,6027.49840182648,1074.83333333332
26694,2014,2,"Do",6,19698.6682648402,6027.49840182648,967.833333333321
26788,2014,2,"Do",6,19698.6682648402,6027.49840182648,1061.83333333332
27388,2014,2,"Do",6,19698.6682648402,6027.49840182648,1661.83333333332
28510,2014,2,"Do",6,19698.6682648402,6027.49840182648,2783.83333333332
28387,2014,2,"Do",6,19698.6682648402,6027.49840182648,2660.83333333332
27949,2014,2,"Do",6,19698.6682648402,6027.49840182648,2222.83333333332
27508,2014,2,"Do",6,19698.6682648402,6027.49840182648,1781.83333333332
26678,2014,2,"Do",6,19698.6682648402,6027.49840182648,951.833333333321
24914,2014,2,"Do",6,19698.6682648402,6027.49840182648,-812.166666666679
23505,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-2010.91666666668
22571,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-2944.91666666668
22108,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-3407.91666666668
21847,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-3668.91666666668
21943,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-3572.91666666668
22208,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-3307.91666666668
23078,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-2437.91666666668
24999,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-516.916666666679
26233,2014,2,"Fr",7,19698.6682648402,5817.24840182648,717.083333333321
27154,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1638.08333333332
27347,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1831.08333333332
27600,2014,2,"Fr",7,19698.6682648402,5817.24840182648,2084.08333333332
27244,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1728.08333333332
26945,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1429.08333333332
26765,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1249.08333333332
26542,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1026.08333333332
26735,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1219.08333333332
27092,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1576.08333333332
28269,2014,2,"Fr",7,19698.6682648402,5817.24840182648,2753.08333333332
27875,2014,2,"Fr",7,19698.6682648402,5817.24840182648,2359.08333333332
27243,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1727.08333333332
26694,2014,2,"Fr",7,19698.6682648402,5817.24840182648,1178.08333333332
25990,2014,2,"Fr",7,19698.6682648402,5817.24840182648,474.083333333321
24395,2014,2,"Fr",7,19698.6682648402,5817.24840182648,-1120.91666666668
23081,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-1059.37500000002
22098,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-2042.37500000002
21411,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-2729.37500000002
21172,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-2968.37500000002
21108,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-3032.37500000002
21328,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-2812.37500000002
21710,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-2430.37500000002
22309,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-1831.37500000002
23476,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-664.375000000018
25027,2014,2,"Sa",8,19698.6682648402,4441.70673515982,886.624999999982
25465,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1324.62499999998
25828,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1687.62499999998
25537,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1396.62499999998
25526,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1385.62499999998
25335,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1194.62499999998
25146,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1005.62499999998
25396,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1255.62499999998
26063,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1922.62499999998
26870,2014,2,"Sa",8,19698.6682648402,4441.70673515982,2729.62499999998
26651,2014,2,"Sa",8,19698.6682648402,4441.70673515982,2510.62499999998
25912,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1771.62499999998
25279,2014,2,"Sa",8,19698.6682648402,4441.70673515982,1138.62499999998
24585,2014,2,"Sa",8,19698.6682648402,4441.70673515982,444.624999999982
23056,2014,2,"Sa",8,19698.6682648402,4441.70673515982,-1084.37500000002
21994,2014,2,"So",9,19698.6682648402,2907.45673515982,-612.125000000018
20841,2014,2,"So",9,19698.6682648402,2907.45673515982,-1765.12500000002
20279,2014,2,"So",9,19698.6682648402,2907.45673515982,-2327.12500000002
20018,2014,2,"So",9,19698.6682648402,2907.45673515982,-2588.12500000002
19815,2014,2,"So",9,19698.6682648402,2907.45673515982,-2791.12500000002
20075,2014,2,"So",9,19698.6682648402,2907.45673515982,-2531.12500000002
20296,2014,2,"So",9,19698.6682648402,2907.45673515982,-2310.12500000002
20609,2014,2,"So",9,19698.6682648402,2907.45673515982,-1997.12500000002
21174,2014,2,"So",9,19698.6682648402,2907.45673515982,-1432.12500000002
22542,2014,2,"So",9,19698.6682648402,2907.45673515982,-64.1250000000182
23121,2014,2,"So",9,19698.6682648402,2907.45673515982,514.874999999982
23443,2014,2,"So",9,19698.6682648402,2907.45673515982,836.874999999982
23346,2014,2,"So",9,19698.6682648402,2907.45673515982,739.874999999982
23315,2014,2,"So",9,19698.6682648402,2907.45673515982,708.874999999982
23106,2014,2,"So",9,19698.6682648402,2907.45673515982,499.874999999982
23129,2014,2,"So",9,19698.6682648402,2907.45673515982,522.874999999982
23648,2014,2,"So",9,19698.6682648402,2907.45673515982,1041.87499999998
24151,2014,2,"So",9,19698.6682648402,2907.45673515982,1544.87499999998
25474,2014,2,"So",9,19698.6682648402,2907.45673515982,2867.87499999998
25578,2014,2,"So",9,19698.6682648402,2907.45673515982,2971.87499999998
25328,2014,2,"So",9,19698.6682648402,2907.45673515982,2721.87499999998
24724,2014,2,"So",9,19698.6682648402,2907.45673515982,2117.87499999998
24020,2014,2,"So",9,19698.6682648402,2907.45673515982,1413.87499999998
22521,2014,2,"So",9,19698.6682648402,2907.45673515982,-85.1250000000182
21187,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-2507.87500000002
20260,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-3434.87500000002
19721,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-3973.87500000002
19392,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-4302.87500000002
19472,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-4222.87500000002
19802,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-3892.87500000002
20805,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-2889.87500000002
22759,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-935.875000000018
23943,2014,2,"Mo",10,19698.6682648402,3996.20673515982,248.124999999982
