"year","month","day","wday","mid_load","target_residuals","lm_pred","index","lstm","arima_lstm","stoch","full_model","res_full_model"
2017,8,"WD","Fr",-2331.40091324201,-259.289260279638,-2072.11165296237,1697,0,790.820332859982,790.820332859982,-1281.29132010239,-1050.10959313962
2017,8,"WE","Sa",-2312.60924657534,198.872420317061,-2511.4816668924,1698,0,124.392485655291,124.392485655291,-2387.08918123711,74.4799346617697
2017,8,"WE","So",-2522.27591324201,447.00582906867,-2969.28174231068,1699,0,223.268299436739,223.268299436739,-2746.01344287394,223.737529631931
2017,8,"WD","Mo",-1911.35924657534,124.395231228622,-2035.75447780396,1700,0,377.263723679462,377.263723679462,-1658.4907541245,-252.868492450842
2017,8,"WD","Di",-1754.81757990867,301.537169526889,-2056.35474943556,1701,0,240.633764249963,240.633764249963,-1815.7209851856,60.9034052769268
2017,8,"WD","Mi",-1785.85924657534,460.815192578637,-2246.67443915398,1702,0,286.902721777546,286.902721777546,-1959.77171737643,173.912470801094
2017,8,"WD","Do",-1895.23424657534,296.448023141482,-2191.68226971682,1703,0,535.115009869579,535.115009869579,-1656.56725984724,-238.666986728099
2017,9,"WD","Fr",-2002.15091324201,123.569967641334,-2125.72088088334,1704,0,251.524070725777,251.524070725777,-1874.19681015756,-127.954103084447
2017,9,"WE","Sa",-2276.27591324201,600.391369957763,-2876.66728319977,1705,0,220.349109926837,220.349109926837,-2656.31817327293,380.042260030923
2017,9,"WE","So",-2623.27591324201,565.603535500189,-3188.8794487422,1706,0,537.641108460051,537.641108460051,-2651.23834028215,27.9624270401391
2017,9,"WD","Mo",-1788.69257990867,553.004011134427,-2341.6965910431,1707,0,529.838469223158,529.838469223158,-1811.85812181994,23.1655419112719
2017,9,"WD","Di",-1673.65091324201,650.170630815395,-2323.82154405741,1708,0,523.190484267738,523.190484267738,-1800.63105978967,126.980146547662
2017,9,"WD","Mi",-1589.48424657534,604.159904382642,-2193.64415095798,1709,0,634.345980132027,634.345980132027,-1559.29817082595,-30.1860757493869
2017,9,"WD","Do",-1563.56757990867,647.161320115701,-2210.72890002437,1710,0,534.964814810017,534.964814810017,-1675.76408521435,112.196505305683
2017,9,"WD","Fr",-1792.06757990867,329.538166755146,-2121.60574666382,1711,0,562.127942505513,562.127942505513,-1559.47780415831,-232.589775750363
2017,9,"WE","Sa",-2155.02591324201,628.962866367138,-2783.98877960915,1712,0,490.061549922153,490.061549922153,-2293.927229687,138.901316444987
2017,9,"WE","So",-2498.44257990867,686.434514446027,-3184.8770943547,1713,0,558.140625335527,558.140625335527,-2626.73646901917,128.293889110503
2017,9,"WD","Mo",-1754.44257990867,278.710635186715,-2033.15321509538,1714,0,611.617197102349,611.617197102349,-1421.53601799303,-332.906561915639
2017,9,"WD","Di",-1355.23424657534,445.569321261368,-1800.80356783671,1715,0,424.999877813131,424.999877813131,-1375.80369002358,20.5694434482393
2017,9,"WD","Mi",-1275.40091324201,536.900814908557,-1812.30172815057,1716,0,438.230113645233,438.230113645233,-1374.07161450534,98.6707012633271
2017,9,"WD","Do",-1418.31757990867,447.88462993807,-1866.20220984674,1717,0,503.32516937059,503.32516937059,-1362.87704047615,-55.4405394325197
2017,9,"WD","Fr",-1444.94257990867,890.41498907866,-2335.35756898733,1718,0,442.812466601237,442.812466601237,-1892.54510238609,447.602522477423
2017,9,"WE","Sa",-1965.06757990867,872.118930483104,-2837.18651039177,1719,0,762.719962839961,762.719962839961,-2074.46654755181,109.398967643139
2017,9,"WE","So",-2276.40091324201,841.747890186477,-3118.14880342849,1720,0,815.520642731819,815.520642731819,-2302.62816069667,26.2272474546612
2017,9,"WD","Mo",-1476.65091324201,721.334796990862,-2197.98571023287,1721,0,715.8976829676,715.8976829676,-1482.08802726527,5.43711402326062
2017,9,"WD","Di",-1432.85924657534,738.516642281349,-2171.37588885669,1722,0,672.886160301728,672.886160301728,-1498.48972855496,65.6304819796221
2017,9,"WD","Mi",-1302.73424657534,810.531041564707,-2113.26528814005,1723,0,713.668477357013,713.668477357013,-1399.59681078304,96.8625642076975
2017,9,"WD","Do",-1419.31757990867,510.495000918023,-1929.81258082669,1724,0,735.974539931653,735.974539931653,-1193.83804089504,-225.479539013633
2017,9,"WD","Fr",-1116.90091324201,1121.28487305212,-2238.18578629413,1725,0,628.64248001104,628.64248001104,-1609.54330628309,492.64239304108
2017,9,"WE","Sa",-1813.69257990867,978.38227088107,-2792.07485078974,1726,0,929.017672368319,929.017672368319,-1863.05717842142,49.3645985127507
2017,9,"WE","So",-2209.23424657534,1186.73911352467,-3395.97336010001,1727,0,917.674342629947,917.674342629947,-2478.29901747006,269.064770894723
2017,9,"WD","Mo",-1644.27591324201,496.839709906404,-2141.11562314841,1728,0,1029.29498963272,1029.29498963272,-1111.82063351569,-532.455279726321
2017,9,"WD","Di",-1593.90091324201,151.790339089254,-1745.69125233126,1729,0,638.303361206005,638.303361206005,-1107.38789112525,-486.513022116755
2017,9,"WD","Mi",-1785.81757990867,-282.863492937978,-1502.95408697069,1730,0,303.178728500368,303.178728500368,-1199.77535847032,-586.042221438348
2017,9,"WD","Do",-1276.27591324201,-247.149690338992,-1029.12622290302,1731,0,-58.0679553938722,-58.0679553938722,-1087.19417829689,-189.081734945117
2017,9,"WD","Fr",-1175.23424657534,-426.541855050876,-748.692391524464,1732,0,23.7917752700146,23.7917752700146,-724.900616254449,-450.333630320891
2017,9,"WE","Sa",-1433.23424657534,-327.921058859273,-1105.31318771607,1733,0,-132.219540879032,-132.219540879032,-1237.5327285951,-195.701517980238
2017,10,"WE","So",-1581.02591324201,-634.281645892723,-946.744267349287,1734,0,-437.680773135961,-437.680773135961,-1384.42504048525,-196.600872756762
2017,10,"WD","Mo",-479.192579908675,-735.737931274814,256.545351366139,1735,0,-538.572537174178,-538.572537174178,-282.027185808039,-197.165394100636
2017,10,"WD","Di",-277.525913242008,-524.930023309527,247.404110067519,1736,0,-596.84692702853,-596.84692702853,-349.442816961011,71.9169037190027
2017,10,"WD","Mi",-179.984246575341,-354.432883167469,174.448636592128,1737,0,-521.205287231182,-521.205287231182,-346.756650639054,166.772404063713
2017,10,"WD","Do",-259.109246575342,-193.524855305965,-65.5843912693773,1738,0,-321.60801352398,-321.60801352398,-387.192404793357,128.083158218015
2017,10,"WD","Fr",-334.734246575342,73.9796276779914,-408.713874253333,1739,0,-235.174442594065,-235.174442594065,-643.888316847398,309.154070272056
2017,10,"WE","Sa",-871.442579908675,120.562325756347,-992.004905665022,1740,0,-18.634276918004,-18.634276918004,-1010.63918258303,139.196602674351
2017,10,"WE","So",-1046.27591324201,678.850554912886,-1725.1264681549,1741,0,44.4976169677344,44.4976169677344,-1680.62885118717,634.352937945156
2017,10,"WD","Mo",31.0574200913252,265.740577683368,-234.683157592042,1742,0,400.377110896137,400.377110896137,165.693953304095,-134.63653321277
2017,10,"WD","Di",22.8490867579919,205.038493569813,-182.189406811821,1743,0,281.911070207259,281.911070207259,99.7216633954378,-76.8725766374459
2017,10,"WD","Mi",137.724086757992,219.933360186887,-82.2092734288948,1744,0,197.041286012418,197.041286012418,114.832012583523,22.8920741744687
2017,10,"WD","Do",182.724086757992,333.209049334751,-150.484962576759,1745,0,160.49275390329,160.49275390329,10.0077913265314,172.716295431461
2017,10,"WD","Fr",-10.9425799086748,359.046207310657,-369.988787219331,1746,0,287.339297890981,287.339297890981,-82.6494893283503,71.7069094196755
2017,10,"HD","Sa",-1007.19257990867,550.853460717518,-1558.04604062619,1747,0,336.470429881124,336.470429881124,-1221.57561074507,214.383030836396
2017,10,"WE","So",-1053.48424657534,622.694513285878,-1676.17875986122,1748,0,507.995469756066,507.995469756066,-1168.18329010515,114.699043529814
2017,10,"WD","Mo",-652.692579908675,-338.904538648958,-313.788041259717,1749,0,454.162073162393,454.162073162393,140.374031902676,-793.066611811351
2017,10,"WD","Di",-91.6925799086748,470.014660851713,-561.707240760388,1750,0,-116.548858079579,-116.548858079579,-678.256098839967,586.563518931292
2017,10,"WD","Mi",-148.317579908675,348.161864937511,-496.479444846186,1751,0,252.826781663907,252.826781663907,-243.652663182279,95.3350832736036
2017,10,"WD","Do",-183.650913242008,520.415799259695,-704.066712501703,1752,0,343.081465960825,343.081465960825,-360.985246540878,177.33433329887
2017,10,"WD","Fr",-5.10924657534148,728.485528982132,-733.594775557473,1753,0,429.446799131393,429.446799131393,-304.14797642608,299.038729850739
2017,10,"WE","Sa",-483.484246575342,758.615557717157,-1242.0998042925,1754,0,597.184876141026,597.184876141026,-644.914928151474,161.430681576132
2017,10,"WE","So",-571.942579908675,588.80765363471,-1160.75023354339,1755,0,630.923765924018,630.923765924018,-529.826467619372,-42.1161122893026
2017,10,"WD","Mo",1034.59908675799,754.038216974506,280.560869783485,1756,0,391.689829155276,391.689829155276,672.250698938761,362.348387819229
2017,10,"WD","Di",1563.89075342466,632.132513667619,931.758239757041,1757,0,670.416895255696,670.416895255696,1602.17513501274,-38.2843815880769
2017,10,"WD","Mi",1736.68242009133,438.963037648025,1297.7193824433,1758,0,602.313104950057,602.313104950057,1900.03248739336,-163.350067302027
2017,10,"WD","Do",1928.72408675799,797.601863436427,1131.12222332156,1759,0,450.902818182279,450.902818182279,1582.02504150384,346.699045254151
2017,10,"WD","Fr",1441.89075342466,593.867169187361,848.023584237299,1760,0,643.602159967428,643.602159967428,1491.62574420473,-49.7349907800667
2017,10,"WE","Sa",752.015753424659,719.199838178888,32.8159152457708,1761,0,608.518278939805,608.518278939805,641.334194185576,110.681559239083
2017,10,"WE","So",203.432420091325,953.617289641263,-750.184869549938,1762,0,605.530871173526,605.530871173526,-144.653998376412,348.086418467737
2017,10,"WD","Mo",1473.18242009133,947.890097796023,525.292322295307,1763,0,823.719353157699,823.719353157699,1349.01167545301,124.170744638324
2017,10,"WD","Di",1847.26575342466,857.595900457864,989.669852966796,1764,0,817.170186560298,817.170186560298,1806.84003952709,40.4257138975659
2017,11,"WD","Mi",1879.09908675799,308.508780714553,1570.59030604344,1765,0,522.857494320538,522.857494320538,2093.44780036398,-214.348713605988
2017,11,"WD","Do",1754.72408675799,283.444778522387,1471.2793082356,1766,0,378.943809603485,378.943809603485,1850.22311783909,-95.4990310810952
2017,11,"WD","Fr",1482.55742009133,256.315089355112,1226.24233073622,1767,0,267.576724471542,267.576724471542,1493.81905520776,-11.2616351164324
2017,11,"WE","Sa",555.765753424659,177.033244659215,378.732508765444,1768,0,256.940334676111,256.940334676111,635.672843441555,-79.9070900168957
2017,11,"WE","So",93.0990867579919,334.668174588963,-241.569087830971,1769,0,271.879241101641,271.879241101641,30.3101532706701,62.7889334873218
2017,11,"WD","Mo",1520.18242009133,471.550086274806,1048.63233381652,1770,0,330.503994090494,330.503994090494,1379.13632790701,141.046092184316
2017,11,"WD","Di",1806.97408675799,476.231898741493,1330.7421880165,1771,0,391.472839975327,391.472839975327,1722.21502799183,84.7590587661637
2017,11,"WD","Mi",1941.97408675799,445.371758543245,1496.60232821475,1772,0,396.228146679796,396.228146679796,1892.83047489455,49.1436118634444
2017,11,"WD","Do",2055.55742009133,566.289984445722,1489.26743564561,1773,0,398.759695619463,398.759695619463,1888.02713126507,167.530288826257
2017,11,"WD","Fr",1919.14075342466,564.119786765032,1355.02096665963,1774,0,468.678710529634,468.678710529634,1823.69967718926,95.4410762353964
2017,11,"WE","Sa",1024.68242009133,370.206735838273,654.475684253057,1775,0,482.510012202698,482.510012202698,1136.98569645576,-112.303276364425
2017,11,"WE","So",485.515753424658,413.397386425362,72.1183669992956,1776,0,394.161305830194,394.161305830194,466.279672829489,19.2360805951686
2017,11,"WD","Mo",1697.89075342466,668.023674136591,1029.86707928807,1777,0,406.491981753316,406.491981753316,1436.35906104139,261.531692383274
2017,11,"WD","Di",1676.09908675799,475.367955687853,1200.73113107014,1778,0,555.554645026073,555.554645026073,1756.28577609621,-80.1866893382232
2017,11,"WD","Mi",1859.18242009133,254.707375689979,1604.47504440135,1779,0,485.037723988602,485.037723988602,2089.51276838995,-230.330348298622
2017,11,"WD","Do",2056.22408675799,353.798782293475,1702.42530446452,1780,0,344.137098033584,344.137098033584,2046.5624024981,9.66168425988553
2017,11,"WD","Fr",1973.43242009133,1.32016246216244,1972.11225762917,1781,0,337.470557229267,337.470557229267,2309.58281485844,-336.150394767107
2017,11,"WE","Sa",1379.68242009133,11.9968238657452,1367.68559622558,1782,0,104.615658999472,104.615658999472,1472.30125522505,-92.6188351337221
2017,11,"WE","So",858.807420091325,159.742931163771,699.064488927554,1783,0,93.2113279615635,93.2113279615635,792.275816889117,66.5316032022075
2017,11,"WD","Mo",2219.59908675799,439.23375231627,1780.36533444172,1784,0,224.633939881802,224.633939881802,2004.99927432352,214.599812434468
2017,11,"WD","Di",2350.18242009133,275.414994317902,2074.76742577343,1785,0,362.373676236538,362.373676236538,2437.14110200997,-86.9586819186375
2017,11,"WD","Mi",2603.39075342466,289.795586802247,2313.59516662241,1786,0,273.029194249825,273.029194249825,2586.62436087224,16.7663925524248
2017,11,"WD","Do",2821.89075342466,274.925976722916,2546.96477670174,1787,0,294.116497939218,294.116497939218,2841.08127464096,-19.1905212162978
2017,11,"WD","Fr",2950.39075342466,318.931871556485,2631.45888186818,1788,0,228.048204526928,228.048204526928,2859.50708639511,90.8836670295518
2017,11,"WE","Sa",2263.34908675799,399.741917980042,1863.60716877795,1789,0,278.879629439715,278.879629439715,2142.48679821766,120.862288540325
2017,11,"WE","So",1536.30742009133,308.34063723709,1227.96678285424,1790,0,386.26606770438,386.26606770438,1614.23285055862,-77.9254304672902
2017,11,"WD","Mo",3017.59908675799,657.514373481504,2360.08471327649,1791,0,369.939220250153,369.939220250153,2730.02393352664,287.575153231347
2017,11,"WD","Di",3045.93242009133,590.151211011656,2455.78120907967,1792,0,500.38171802598,500.38171802598,2956.16292710565,89.7694929856798
2017,11,"WD","Mi",3201.43242009133,516.639206967289,2684.79321312404,1793,0,537.469579009351,537.469579009351,3222.26279213339,-20.8303720420604
2017,11,"WD","Do",2936.39075342466,433.762061475696,2502.62869194896,1794,0,496.489335894984,496.489335894984,2999.11802784394,-62.7272744192842
2017,12,"WD","Fr",2436.14075342466,234.44048563552,2201.70026778914,1795,0,432.60873813941,432.60873813941,2634.30900592855,-198.16825250389
2017,12,"WE","Sa",1850.89075342466,425.45560261824,1425.43515080642,1796,0,292.019850181031,292.019850181031,1717.45500098745,133.435752437209
2017,12,"WE","So",1328.93242009133,581.383322874402,747.549097216928,1797,0,367.255303599252,367.255303599252,1114.80440081618,214.12801927515
2017,12,"WD","Mo",2174.30742009133,75.8008165150127,2098.50660357632,1798,0,558.309578313435,558.309578313435,2656.81618188976,-482.508761798425
2017,12,"WD","Di",2531.05742009133,148.485031758079,2382.57238833325,1799,0,250.034341233596,250.034341233596,2632.60672956685,-101.549309475515
2017,12,"WD","Mi",2832.01575342466,336.049396366957,2495.9663570577,1800,0,163.024472245357,163.024472245357,2658.99082930306,173.024924121603
2017,12,"WD","Do",2664.55742009133,40.9024469006235,2623.65497319071,1801,0,279.859418144529,279.859418144529,2903.51439133524,-238.956971243909
2017,12,"WD","Fr",2454.51575342466,-27.1238028149783,2481.63955623964,1802,0,153.164922015493,153.164922015493,2634.80447825513,-180.288724830473
2017,12,"WE","Sa",1942.18242009133,240.707205877294,1701.47521421404,1803,0,91.4102651813083,91.4102651813083,1792.88547939535,149.296940695982
2017,12,"WE","So",1283.09908675799,174.340056556996,1108.75903020099,1804,0,233.028654592597,233.028654592597,1341.78768479359,-58.6885980355967
2017,12,"WD","Mo",2593.59908675799,509.420000134262,2084.17908662373,1805,0,147.506944900335,147.506944900335,2231.68603152407,361.913055233924
2017,12,"WD","Di",2539.93242009133,746.307593518605,1793.62482657273,1806,0,404.763805263079,404.763805263079,2198.38863183581,341.543788255522
2017,12,"WD","Mi",2514.43242009133,483.368320066404,2031.06410002493,1807,0,647.180381721464,647.180381721464,2678.24448174639,-163.812061655064
2017,12,"WD","Do",2611.14075342466,816.546223040365,1794.5945303843,1808,0,445.625250554423,445.625250554423,2240.21978093872,370.920972485937
2017,12,"WD","Fr",2464.18242009133,716.884899849128,1747.2975202422,1809,0,600.352149618197,600.352149618197,2347.6496698604,116.532750230933
2017,12,"WE","Sa",1638.89075342466,588.974219678808,1049.91653374585,1810,0,678.142354773125,678.142354773125,1728.05888851898,-89.1681350943154
2017,12,"WE","So",1178.43242009133,501.945848912456,676.486571178874,1811,0,558.718166861255,558.718166861255,1235.20473804013,-56.7723179487987
2017,12,"WD","Mo",2715.47408675799,982.916715670468,1732.55737108752,1812,0,515.668865698818,515.668865698818,2248.22623678634,467.247849971652
2017,12,"WD","Di",2639.34908675799,234.69920623627,2404.64988052172,1813,0,831.650761847627,831.650761847627,3236.30064236935,-596.951555611357
2017,12,"WD","Mi",3386.14075342466,661.211048649878,2724.92970477478,1814,0,390.981201911991,390.981201911991,3115.91090668677,270.229846737889
2017,12,"WD","Do",3321.43242009133,249.180582840353,3072.25183725098,1815,0,575.598044888589,575.598044888589,3647.84988213957,-326.417462048239
2017,12,"WD","Fr",3134.26575342466,212.501396964696,2921.76435645996,1816,0,359.237736522387,359.237736522387,3281.00209298235,-146.736339557686
2017,12,"WE","Sa",2322.64075342466,-32.6698713037317,2355.31062472839,1817,0,264.151312208447,264.151312208447,2619.46193693684,-296.821183512177
2017,12,"WE","So",1606.89075342466,313.800526340882,1293.09022708378,1818,0,98.8934257794873,98.8934257794873,1391.98365286327,214.907100561393
2017,12,"HD","Mo",1664.59908675799,573.196578508082,1091.40250824991,1819,0,350.98810514604,350.98810514604,1442.39061339595,222.20847336204
2017,12,"WD","Di",2226.43242009133,124.97134186659,2101.46107822474,1820,0,404.818664435213,404.818664435213,2506.27974265995,-279.847322568623
2017,12,"WD","Mi",2167.34908675799,210.338284968489,1957.0108017895,1821,0,306.556371154687,306.556371154687,2263.56717294419,-96.2180861861975
2017,12,"WD","Do",1982.18242009133,69.3314824210281,1912.8509376703,1822,0,203.293307644228,203.293307644228,2116.14424531453,-133.961825223199
2017,12,"WD","Fr",1576.51575342466,-163.202381213452,1739.71813463811,1823,0,101.743246987875,101.743246987875,1841.46138162599,-264.945628201325
2017,12,"WE","Sa",1141.09908675799,-89.9576199141677,1231.05670667216,1824,0,-66.8686124975487,-66.8686124975487,1164.18809417461,-23.0890074166211
2017,12,"WE","So",1013.47408675799,244.916216849247,768.557869908743,1825,0,70.7496968260383,70.7496968260383,839.307566734781,174.166520023209
2018,1,"HD","Mo",-1152.07979452055,-1780.69411849811,628.614323977556,1826,0,271.445160888358,271.445160888358,900.059484865914,-2052.13927938646
2018,1,"WD","Di",286.545205479453,-1706.33657556364,1992.88178104309,1827,0,-1033.90470574888,-1033.90470574888,958.977075294215,-672.431869814762
2018,1,"WD","Mi",1126.67020547945,-848.77211581376,1975.44232129321,1828,0,-1319.38160967601,-1319.38160967601,656.060711617201,470.609493862249
2018,1,"WD","Do",1485.62853881279,-549.912191088176,2035.54072990097,1829,0,-768.892599361267,-768.892599361267,1266.6481305397,218.980408273087
2018,1,"WD","Fr",1594.33687214612,-357.60653701018,1951.9434091563,1830,0,-406.35834091583,-406.35834091583,1545.58506824047,48.7518039056504
2018,1,"WE","Sa",658.503538812786,-615.596063139497,1274.09960195228,1831,0,-247.990014012105,-247.990014012105,1026.10958794017,-367.606049127389
2018,1,"HD","So",-969.413127853881,-975.201379726125,5.78825187224442,1832,0,-424.57070796133,-424.57070796133,-418.782456089086,-550.630671764795
2018,1,"WD","Mo",-61.5381278538807,-2025.75655285652,1964.21842500264,1833,0,-1051.763894587,-1051.763894587,912.454530415639,-973.99265826952
2018,1,"WD","Di",1429.87853881279,-777.492328972783,2207.37086778557,1834,0,-1558.10169470593,-1558.10169470593,649.26917307964,780.60936573315
2018,1,"WD","Mi",2150.96187214612,-394.528290714493,2545.49016286061,1835,0,-722.095067722001,-722.095067722001,1823.39509513861,327.566777007512
2018,1,"WD","Do",2353.87853881279,-433.030582991784,2786.90912180457,1836,0,-323.834901045338,-323.834901045338,2463.07422075923,-109.195681946442
2018,1,"WD","Fr",2504.37853881279,-184.603192020077,2688.98173083287,1837,0,-344.997767267726,-344.997767267726,2343.98396356514,160.394575247645
2018,1,"WE","Sa",1989.46187214612,-412.653243300777,2402.1151154469,1838,0,-273.10644107656,-273.10644107656,2129.00867437034,-139.546802224221
2018,1,"WE","So",1511.92020547945,-734.333380634261,2246.25358611371,1839,0,-463.279459625385,-463.279459625385,1782.97412648833,-271.053921008875
2018,1,"WD","Mo",3567.92020547945,-144.385549859841,3712.30575533929,1840,0,-750.848121675637,-750.848121675637,2961.45763366365,606.462571815797
2018,1,"WD","Di",3954.67020547945,66.7597530452113,3887.91045243424,1841,0,-129.570517696051,-129.570517696051,3758.33993473819,196.330270741261
2018,1,"WD","Mi",3648.21187214612,98.3911383038176,3549.8207338423,1842,0,47.236238444112,47.236238444112,3597.05697228641,51.1548998597082
2018,1,"WD","Do",3053.96187214612,-166.139396778124,3220.10126892424,1843,0,-24.0964053482559,-24.0964053482559,3196.00486357598,-142.042991429864
2018,1,"WD","Fr",2517.25353881279,-325.887440622349,2843.14097943514,1844,0,-152.986041680936,-152.986041680936,2690.1549377542,-172.901398941414
2018,1,"WE","Sa",1934.46187214612,-138.114037590666,2072.57590973679,1845,0,-274.605398367297,-274.605398367297,1797.97051136949,136.491360776627
2018,1,"WE","So",1821.96187214612,-35.0319333700788,1856.9938055162,1846,0,-251.916119567987,-251.916119567987,1605.07768594821,216.884186197907
2018,1,"WD","Mo",3414.46187214612,347.592805198318,3066.8690669478,1847,0,-23.5032590648931,-23.5032590648931,3043.36580788291,371.096064263213
2018,1,"WD","Di",3605.29520547945,54.4190020528636,3550.87620342659,1848,0,221.189524006356,221.189524006356,3772.06572743295,-166.770521953496
2018,1,"WD","Mi",3920.12853881279,-107.165897820551,4027.29443663334,1849,0,49.86096994674,49.86096994674,4077.15540658008,-157.02686776729
2018,1,"WD","Do",3875.75353881279,-386.012450132521,4261.76598894531,1850,0,-147.180455958489,-147.180455958489,4114.58553298682,-238.831994174031
2018,1,"WD","Fr",4049.83687214612,-260.224970134946,4310.06184228107,1851,0,-348.92406655654,-348.92406655654,3961.13777572453,88.6990964215897
2018,1,"WE","Sa",3265.96187214612,-349.798938581645,3615.76081072777,1852,0,-248.66724275041,-248.66724275041,3367.09356797736,-101.13169583124
2018,1,"WE","So",2614.75353881279,-14.6206256905675,2629.37416450336,1853,0,-236.26132193852,-236.26132193852,2393.11284256484,221.64069624795
2018,1,"WD","Mo",3123.96187214612,37.916701203641,3086.04517094248,1854,0,-43.9476005847966,-43.9476005847966,3042.09757035768,81.8643017884365
2018,1,"WD","Di",2748.37853881279,88.9832248686225,2659.39531394417,1855,0,-61.2949524146218,-61.2949524146218,2598.10036152955,150.278177283242
2018,1,"WD","Mi",2567.62853881279,142.923203403893,2424.7053354089,1856,0,-2.31348998676509,-2.31348998676509,2422.39184542213,145.236693390655
2018,2,"WD","Do",2390.42020547945,-183.049296864564,2573.46950234401,1857,0,19.5768120271167,19.5768120271167,2593.04631437113,-202.626108891677
2018,2,"WD","Fr",2353.12853881279,-10.7954482290465,2363.92398704184,1858,0,-132.02345369953,-132.02345369953,2231.90053334231,121.22800547048
2018,2,"WE","Sa",1597.04520547945,-270.281735906923,1867.32694138637,1859,0,-115.354661494142,-115.354661494142,1751.97227989223,-154.927074412778
2018,2,"WE","So",979.003538812786,-107.607293605409,1086.6108324182,1860,0,-169.989258194444,-169.989258194444,916.621574223756,62.3819645890298
2018,2,"WD","Mo",2583.62853881279,-158.756292810981,2742.38483162377,1861,0,-108.820047163186,-108.820047163186,2633.56478446058,-49.9362456477938
2018,2,"WD","Di",2791.29520547945,-278.976404976333,3070.27161045578,1862,0,-133.200918148869,-133.200918148869,2937.07069230691,-145.775486827461
2018,2,"WD","Mi",3072.00353881279,-436.610747535142,3508.61428634793,1863,0,-221.779616743197,-221.779616743197,3286.83466960473,-214.831130791943
2018,2,"WD","Do",3286.29520547945,-9.28214982337568,3295.57735530283,1864,0,-368.770121553752,-368.770121553752,2926.80723374908,359.487971730372
2018,2,"WD","Fr",2976.33687214612,1.45314865169075,2974.88372349443,1865,0,-95.2825030715735,-95.2825030715735,2879.60122042286,96.7356517232638
2018,2,"WE","Sa",1968.04520547945,-197.829979951863,2165.87518543131,1866,0,-59.18926477949,-59.18926477949,2106.68592065182,-138.64071517237
2018,2,"WE","So",1283.67020547945,-371.33589267201,1655.00609815146,1867,0,-149.438817944497,-149.438817944497,1505.56728020696,-221.897074727513
2018,2,"WD","Mo",2687.08687214612,-289.863564155676,2976.9504363018,1868,0,-310.371897355189,-310.371897355189,2666.57853894661,20.5083331995093
2018,2,"WD","Di",2907.29520547945,-297.976322661502,3205.27152814095,1869,0,-305.417703305027,-305.417703305027,2899.85382483592,7.44138064352637
2018,2,"WD","Mi",2978.54520547945,-395.005751700508,3373.55095717996,1870,0,-311.39397730964,-311.39397730964,3062.15697987032,-83.6117743908694
2018,2,"WD","Do",2806.08687214612,-489.839842847202,3295.92671499332,1871,0,-261.614817781991,-261.614817781991,3034.31189721133,-228.225025065208
2018,2,"WD","Fr",2879.92020547945,-202.271347813519,3082.19155329297,1872,0,-374.366130090698,-374.366130090698,2707.82542320227,172.094782277178
2018,2,"WE","Sa",1907.87853881279,-368.936372373033,2276.81491118582,1873,0,-281.250006830968,-281.250006830968,1995.56490435485,-87.6863655420618
2018,2,"WE","So",1384.42020547945,-288.520430494345,1672.94063597379,1874,0,-347.220481904105,-347.220481904105,1325.72015406968,58.7000514097654
2018,2,"WD","Mo",2523.08687214612,-348.984013518306,2872.07088566443,1875,0,-263.88163132939,-263.88163132939,2608.18925433504,-85.1023821889203
2018,2,"WD","Di",2602.46187214612,-535.958801803713,3138.42067394983,1876,0,-308.347570919257,-308.347570919257,2830.07310303057,-227.611230884453
2018,2,"WD","Mi",2816.42020547945,-513.254474505482,3329.67467998493,1877,0,-459.050616606476,-459.050616606476,2870.62406337845,-54.2038578990046
2018,2,"WD","Do",2913.37853881279,-587.650654532345,3501.02919334513,1878,0,-498.080089924472,-498.080089924472,3002.94910342066,-89.5705646078677
2018,2,"WD","Fr",3077.79520547945,-498.236237265667,3576.03144274512,1879,0,-470.065168755902,-470.065168755902,3105.96627398922,-28.1710685097673
2018,2,"WE","Sa",2669.50353881279,-581.947631873899,3251.45117068669,1880,0,-455.492007192411,-455.492007192411,2795.95916349428,-126.455624681489
2018,2,"WE","So",2471.58687214612,-600.412923290065,3071.99979543618,1881,0,-492.140409826522,-492.140409826522,2579.85938560966,-108.272513463538
2018,2,"WD","Mo",4161.37853881279,-286.6756450601,4448.05418387289,1882,0,-542.821021421227,-542.821021421227,3905.23316245166,256.145376361127
2018,2,"WD","Di",4569.37853881279,-217.155798786324,4786.53433759911,1883,0,-374.333370096198,-374.333370096198,4412.20096750291,157.177571309879
2018,2,"WD","Mi",4396.08687214612,-413.264237747833,4809.35110989395,1884,0,-255.472134644963,-255.472134644963,4553.87897524899,-157.792103102866
2018,3,"WD","Do",4191.12853881279,-295.430942160817,4486.55948097361,1885,0,-360.37140264645,-360.37140264645,4126.18807832716,64.94046048563
2018,3,"WD","Fr",4208.29520547945,115.558131857567,4092.73707362188,1886,0,-339.95701670293,-339.95701670293,3752.78005691895,455.515148560499
2018,3,"WE","Sa",3617.87853881279,368.523176438116,3249.35536237467,1887,0,-82.2151434058625,-82.2151434058625,3167.14021896881,450.738319843982
2018,3,"WE","So",2697.71187214612,-180.347536280487,2878.05940842661,1888,0,178.073072828424,178.073072828424,3056.13248125503,-358.420609108914
2018,3,"WD","Mo",3582.33687214612,209.146395666118,3373.19047648,1889,0,-65.0510828561519,-65.0510828561519,3308.13939362385,274.197478522272
